date,Hour,Load_Station1,Load_Station2
,23,2199.645272,2361.269748
,23,2199.645272,2427.159794
,23,2199.645272,2728.965001
,23,2199.645272,1999.619033
,23,2199.645272,2086.803777
1398/04/01,23,22.995628,12.802732
1398/04/02,23,28.20228,18.084648
1398/04/03,23,27.4747,17.432332
1398/04/04,23,27.927852,18.005904
1398/04/05,23,26.53078,17.83456
1398/04/06,23,27.211368,18.41408
1398/04/07,23,27.160392,18.408264
1398/04/08,23,27.719156,18.5434
1398/04/09,23,26.8568,17.803616
1398/04/10,23,27.858292,18.27396
1398/04/11,23,27.665572,18.057584
1398/04/12,23,27.899496,18.41408
1398/04/13,23,28.414076,18.408264
1398/04/14,23,28.469648,18.5434
1398/04/15,23,28.245632,18.82688
1398/04/16,23,24.439864,15.421084
1398/04/17,23,17.299524,7.835612
1398/04/18,23,16.548848,6.596796
1398/04/19,23,15.610168,6.400004
1398/04/20,23,27.404828,18.82688
1398/04/21,23,25.38604,15.421084
1398/04/22,23,17.34038,7.835612
1398/04/23,23,16.320904,6.596796
1398/04/24,23,16.371408,6.400004
1398/04/25,23,21.236612,11.207144
1398/04/26,23,23.046768,12.899028
1398/04/27,23,25.392932,15.909668
1398/04/28,23,27.82606,17.972928
1398/04/29,23,25.089544,15.629932
1398/04/30,23,27.9818,17.92868
1398/04/31,23,23.172304,13.104132
1398/05/01,23,23.105228,13.191884
1398/05/02,23,23.216528,13.023632
1398/05/03,23,23.164676,13.047044
1398/05/04,23,27.480752,17.438384
1398/05/05,23,27.877832,17.955884
1398/05/06,23,26.98154,18.28532
1398/05/07,23,21.953976,13.156688
1398/05/08,23,26.802504,18.050376
1398/05/09,23,26.620792,17.445036
1398/05/10,23,26.745676,17.692492
1398/05/11,23,22.42692,12.842588
1398/05/12,23,22.674432,13.066444
1398/05/13,23,27.758496,18.27308
1398/05/14,23,22.453108,12.447296
1398/05/15,23,23.317744,13.391496
1398/05/16,23,27.910516,18.491764
1398/05/17,23,27.64822,18.62944
1398/05/18,23,27.476416,18.012504
1398/05/19,23,32.929044,22.976992
1398/05/20,23,27.391104,18.18094
1398/05/21,23,27.226788,18.64884
1398/05/22,23,22.941572,12.976616
1398/05/23,23,27.316188,17.81142
1398/05/24,23,28.371192,18.647084
1398/05/25,23,23.3629,13.391496
1398/05/26,23,28.521232,18.491764
1398/05/27,23,28.77718,18.62944
1398/05/28,23,27.495768,18.012504
1398/05/29,23,32.830124,22.976992
1398/05/30,23,27.640552,18.18094
1398/05/31,23,28.70196,18.64884
1398/06/01,23,23.044788,12.976616
1398/06/02,23,27.724764,17.81142
1398/06/03,23,28.42418,18.231284
1398/06/04,23,20.52356,10.405928
1398/06/05,23,28.089972,18.047604
1398/06/06,23,17.946916,8.024968
1398/06/07,23,15.604396,6.908176
1398/06/08,23,14.69808,5.900792
1398/06/09,23,26.339828,17.5877
1398/06/10,23,27.485412,18.309656
1398/06/11,23,25.35376,16.300576
1398/06/12,23,27.652168,18.067836
1398/06/13,23,27.828648,18.22066
1398/06/14,23,28.045584,18.560168
1398/06/15,23,23.337128,13.331316
1398/06/16,23,27.656704,17.730456
1398/06/17,23,28.011892,18.59314
1398/06/18,23,25.999748,16.980968
1398/06/19,23,22.895632,13.43172
1398/06/20,23,28.60676,18.654708
1398/06/21,23,26.662496,17.452332
1398/06/22,23,15.963352,7.385404
1398/06/23,23,28.35872,18.393764
1398/06/24,23,28.003324,18.498556
1398/06/25,23,27.71934,17.995232
1398/06/26,23,28.594612,18.623208
1398/06/27,23,27.956488,17.92702
1398/06/28,23,28.126484,17.978744
1398/06/29,23,22.849816,13.366552
1398/06/30,23,28.443824,18.590692
1398/06/31,23,23.100756,13.658348
1398/07/01,23,9.853132,23.13646
1398/07/02,23,10.031616,12.88902
1398/07/03,23,9.844532,16.043768
1398/07/04,23,10.2058,21.10332
1398/07/05,23,10.126236,16.510352
1398/07/06,23,10.087528,20.750796
1398/07/07,23,9.846684,15.26494
1398/07/08,23,8.653212,14.655704
1398/07/09,23,8.728476,9.63984
1398/07/10,23,8.620956,9.916068
1398/07/11,23,9.141352,15.2315
1398/07/12,23,9.025228,14.979084
1398/07/13,23,9.580032,15.70542
1398/07/14,23,9.650996,10.513912
1398/07/15,23,9.45746,15.326712
1398/07/16,23,9.98216,15.770584
1398/07/17,23,10.010112,15.967988
1398/07/18,23,9.3951,15.37824
1398/07/19,23,8.949964,9.710952
1398/07/20,23,9.521972,15.076932
1398/07/21,23,9.866036,10.835824
1398/07/22,23,9.28758,10.160288
1398/07/23,23,8.5973,14.257516
1398/07/24,23,9.868188,20.130992
1398/07/25,23,9.334888,14.959912
1398/07/26,23,9.607988,15.212364
1398/07/27,23,9.99076,15.048956
1398/07/28,23,9.98646,15.735904
1398/07/29,23,10.188596,15.9906
1398/07/30,23,9.46176,11.786976
1398/08/01,23,9.631644,15.151688
1398/08/02,23,9.442408,15.603496
1398/08/03,23,9.853132,16.33742
1398/08/04,23,10.031616,14.750956
1398/08/05,23,9.844532,11.31778
1398/08/06,23,10.2058,32.674716
1398/08/07,23,10.126236,31.417948
1398/08/08,23,10.087528,24.861516
1398/08/09,23,9.846684,28.041248
1398/08/10,23,8.653212,27.488452
1398/08/11,23,8.728476,31.09588
1398/08/12,23,8.620956,21.763744
1398/08/13,23,9.141352,27.796104
1398/08/14,23,9.025228,27.532788
1398/08/15,23,9.580032,28.298936
1398/08/16,23,9.650996,28.022452
1398/08/17,23,9.45746,27.673132
1398/08/18,23,9.98216,28.3949
1398/08/19,23,10.686024,29.198712
1398/08/20,23,10.715348,29.044684
1398/08/21,23,3.311128,18.390996
1398/08/22,23,3.19872,20.973652
1398/08/23,23,10.248612,28.33728
1398/08/24,23,10.265716,28.636848
1398/08/25,23,10.730008,29.165796
1398/08/26,23,11.096552,29.443528
1398/08/27,23,11.240728,31.375744
1398/08/28,23,10.803316,26.82526
1398/08/29,23,10.238836,28.138372
1398/08/30,23,9.79654,28.194688
1398/09/01,23,10.451432,24.182244
1398/09/02,23,9.996916,28.534264
1398/09/03,23,10.478312,28.555616
1398/09/04,23,11.057456,29.284352
1398/09/05,23,11.26272,28.75948
1398/09/06,23,11.050124,28.91886
1398/09/07,23,11.064788,29.253624
1398/09/08,23,10.835084,32.866496
1398/09/09,23,10.888844,29.217344
1398/09/10,23,10.747112,24.139344
1398/09/11,23,10.932832,24.232556
1398/09/12,23,11.040352,33.629716
1398/09/13,23,8.657804,31.236688
1398/09/14,23,11.116104,34.119656
1398/09/15,23,11.001252,28.340572
1398/09/16,23,11.130764,28.322196
1398/09/17,23,11.455768,27.518264
1398/09/18,23,11.646372,24.675364
1398/09/19,23,11.497312,22.034912
1398/09/20,23,11.499752,29.68744
1398/09/21,23,11.37024,25.519488
1398/09/22,23,11.404452,22.99622
1398/09/23,23,11.472872,23.158856
1398/09/24,23,11.50464,29.716988
1398/09/25,23,11.414228,32.358404
1398/09/26,23,11.12832,23.326772
1398/09/27,23,11.441108,23.678536
1398/09/28,23,11.565732,24.129548
1398/09/29,23,11.48998,29.236
1398/09/30,23,11.548628,28.495976
1398/10/01,23,22.720716,11.358024
1398/10/02,23,8.826364,11.094112
1398/10/03,23,22.92388,10.949936
1398/10/04,23,17.886372,11.138096
1398/10/05,23,18.110004,11.162532
1398/10/06,23,15.221056,10.91328
1398/10/07,23,17.470808,11.015912
1398/10/08,23,13.477212,11.0599
1398/10/09,23,16.57764,11.072116
1398/10/10,23,18.261072,11.103884
1398/10/11,23,23.393628,11.091668
1398/10/12,23,22.740252,11.067232
1398/10/13,23,23.229668,11.081892
1398/10/14,23,10.350828,10.825312
1398/10/15,23,12.636468,9.557064
1398/10/16,23,15.869768,10.492976
1398/10/17,23,17.553156,10.021352
1398/10/18,23,20.003392,10.490532
1398/10/19,23,11.651484,10.507636
1398/10/20,23,14.891344,9.752552
1398/10/21,23,17.449284,9.833192
1398/10/22,23,11.254432,9.91872
1398/10/23,23,19.291728,9.79654
1398/10/24,23,17.238036,10.3879
1398/10/25,23,15.43198,10.255944
1398/10/26,23,17.534264,10.8864
1398/10/27,23,12.617948,10.96704
1398/10/28,23,15.778964,10.747112
1398/10/29,23,12.905076,11.34336
1398/10/30,23,18.231608,11.375128
1398/11/01,23,17.074772,10.676248
1398/11/02,23,14.578488,10.170416
1398/11/03,23,8.948936,10.820424
1398/11/04,23,9.580376,11.211404
1398/11/05,23,10.699756,10.554068
1398/11/06,23,6.041656,9.76966
1398/11/07,23,10.418072,11.213848
1398/11/08,23,16.980232,10.607828
1398/11/09,23,14.663008,10.918168
1398/11/10,23,22.014324,11.353136
1398/11/11,23,11.509096,11.348248
1398/11/12,23,3.382524,11.577952
1398/11/13,23,11.158648,10.752
1398/11/14,23,6.420788,10.945048
1398/11/15,23,2.586992,10.730008
1398/11/16,23,20.692516,11.196744
1398/11/17,23,17.85714,11.399564
1398/11/18,23,21.436088,11.186968
1398/11/19,23,21.79956,11.5975
1398/11/20,23,21.196436,11.507084
1398/11/21,23,22.896312,11.4631
1398/11/22,23,17.690368,11.189412
1398/11/23,23,16.50896,11.233396
1398/11/24,23,15.79116,11.135652
1398/11/25,23,16.954228,11.314036
1398/11/26,23,15.41286,11.162532
1398/11/27,23,16.377888,11.402008
1398/11/28,23,15.75024,11.372684
1398/11/29,23,15.939088,11.563288
1398/11/30,23,17.850628,11.460656
1398/12/01,23,17.71614,11.133208
1398/12/02,23,19.645596,11.333588
1398/12/03,23,17.943184,11.11366
1398/12/04,23,10.96638,11.062344
1398/12/05,23,22.894416,11.309152
1398/12/06,23,19.5669,11.028132
1398/12/07,23,13.465992,9.982256
1398/12/08,23,18.162792,11.123432
1398/12/09,23,18.054716,11.250504
1398/12/10,23,19.372324,11.169864
1398/12/11,23,17.668892,11.216292
1398/12/12,23,18.60852,11.216292
1398/12/13,23,18.402676,5.007012
1398/12/14,23,18.355012,11.1552
1398/12/15,23,17.541792,11.218736
1398/12/16,23,17.615828,11.196744
1398/12/17,23,13.101912,3.074096
1398/12/18,23,17.82592,11.160088
1398/12/19,23,18.044192,11.326256
1398/12/20,23,23.29918,10.180192
1398/12/21,23,18.138452,9.62304
1398/12/22,23,23.103128,11.314036
1398/12/23,23,17.74676,11.177192
1398/12/24,23,18.690408,11.375128
1398/12/25,23,23.079064,11.282272
1398/12/26,23,17.824584,11.1552
1398/12/27,23,15.260728,11.179636
1398/12/28,23,11.508172,11.216292
1398/12/29,23,13.099976,11.521748
,23,2419.645224,2361.269748
,23,2419.645224,2427.159794
,23,2419.645224,2728.965001
,23,2419.645224,1999.619033
,23,2419.645224,2086.803777
1402/04/01,23,31.408172,19.490556
1402/04/02,23,30.981327,19.141908
1402/04/03,23,26.446982,14.514705
1402/04/04,23,31.358699,19.382437
1402/04/05,23,22.246771,10.321826
1402/04/06,23,31.7494,19.841559
1402/04/07,23,27.766635,15.951652
1402/04/08,23,33.699831,21.901953
1402/04/09,23,29.095776,17.249027
1402/04/10,23,31.772656,19.933237
1402/04/11,23,33.979396,22.132646
1402/04/12,23,31.011075,19.174099
1402/04/13,23,29.203908,17.337608
1402/04/14,23,31.897518,20.09964
1402/04/15,23,31.951262,20.065415
1402/04/16,23,29.321741,17.518977
1402/04/17,23,27.063549,15.104392
1402/04/18,23,29.23785,19.678344
1402/04/19,23,27.90486,18.206066
1402/04/20,23,27.417096,17.713415
1402/04/21,23,22.639224,12.898888
1402/04/22,23,28.124264,18.413251
1402/04/23,23,26.808639,17.122064
1402/04/24,23,24.743327,14.98833
1402/04/25,23,23.0139,19.348445
1402/04/26,23,18.77198,15.275136
1402/04/27,23,30.076452,19.989119
1402/04/28,23,28.884675,18.836441
1402/04/29,23,29.937177,19.317132
1402/04/30,23,28.334391,17.176747
1402/04/31,23,12.983025,10.04333
1402/05/01,23,12.792481,9.752597
1402/05/02,23,16.892507,14.055444
1402/05/03,23,16.712636,13.831588
1402/05/04,23,15.440664,12.642701
1402/05/05,23,24.512517,21.778087
1402/05/06,23,19.353245,16.633477
1402/05/07,23,21.885476,19.202363
1402/05/08,23,23.101539,20.320681
1402/05/09,23,17.939841,16.896407
1402/05/10,23,22.099402,20.203141
1402/05/11,23,21.130329,19.353804
1402/05/12,23,20.560212,19.646291
1402/05/13,23,22.875511,21.617039
1402/05/14,23,14.96742,13.234881
1402/05/15,23,19.440808,15.877986
1402/05/16,23,20.554258,17.142941
1402/05/17,23,22.006035,18.626485
1402/05/18,23,24.015906,20.638799
1402/05/19,23,20.467862,17.310683
1402/05/20,23,24.53117,21.415534
1402/05/21,23,23.548179,16.901487
1402/05/22,23,26.251764,16.359924
1402/05/23,23,29.909717,20.443069
1402/05/24,23,28.236782,20.272971
1402/05/25,23,23.960003,15.707843
1402/05/26,23,29.956343,20.558116
1402/05/27,23,27.112621,17.802366
1402/05/28,23,29.393122,20.10486
1402/05/29,23,28.395638,19.060945
1402/05/30,23,15.500398,7.006317
1402/05/31,23,28.192155,18.290539
1402/06/01,23,15.036014,5.838166
1402/06/02,23,20.633471,11.902359
1402/06/03,23,21.203347,12.582197
1402/06/04,23,19.656015,9.456276
1402/06/05,23,16.150743,6.065855
1402/06/06,23,23.691433,13.127592
1402/06/07,23,18.261533,7.204077
1402/06/08,23,28.080757,16.468597
1402/06/09,23,30.58188,19.072352
1402/06/10,23,33.44744,21.925692
1402/06/11,23,33.388026,21.746541
1402/06/12,23,33.403881,21.769727
1402/06/13,23,33.215627,21.742754
1402/06/14,23,28.773392,17.026831
1402/06/15,23,28.133525,16.426062
1402/06/16,23,27.92329,16.379552
1402/06/17,23,28.420129,17.137859
1402/06/18,23,33.281254,21.752177
1402/06/19,23,28.940425,17.535973
1402/06/20,23,28.57055,17.232076
1402/06/21,23,34.127141,22.28039
1402/06/22,23,33.584678,22.050713
1402/06/23,23,33.671412,22.054364
1402/06/24,23,24.495903,12.859306
1402/06/25,23,29.469463,17.952603
1402/06/26,23,28.806282,17.416492
1402/06/27,23,33.709981,22.31286
1402/06/28,23,28.432712,16.972056
1402/06/29,23,29.377273,17.857971
1402/06/30,23,29.289904,17.885452
1402/06/31,23,26.321845,17.229074
1402/07/01,23,24.528811,12.987516
1402/07/02,23,24.396736,12.889651
1402/07/03,23,29.517614,18.042297
1402/07/04,23,23.267714,11.79484
1402/07/05,23,29.003946,17.311145
1402/07/06,23,18.209693,6.541329
1402/07/07,23,12.808988,1.167503
1402/07/08,23,17.603874,5.791334
1402/07/09,23,17.32674,5.499539
1402/07/10,23,14.598939,2.505382
1402/07/11,23,19.283349,6.393166
1402/07/12,23,17.308579,5.747734
1402/07/13,23,15.545717,3.310429
1402/07/14,23,24.463489,12.206208
1402/07/15,23,29.12595,16.854007
1402/07/16,23,33.869666,21.944719
1402/07/17,23,29.003192,17.166216
1402/07/18,23,22.092854,9.688955
1402/07/19,23,25.42764,12.16358
1402/07/20,23,30.487924,16.984388
1402/07/21,23,20.969912,7.503032
1402/07/22,23,24.265381,11.370311
1402/07/23,23,29.928646,16.899177
1402/07/24,23,30.24091,16.888879
1402/07/25,23,28.696744,15.466896
1402/07/26,23,30.061842,16.868648
1402/07/27,23,29.821452,16.437654
1402/07/28,23,30.156783,16.846295
1402/07/29,23,35.382177,22.157216
1402/07/30,23,24.9995,11.649913
1402/08/01,23,31.097804,17.220392
1402/08/02,23,30.709546,17.303756
1402/08/03,23,30.265817,16.977322
1402/08/04,23,29.850491,16.351842
1402/08/05,23,30.906217,17.292717
1402/08/06,23,25.599648,11.910396
1402/08/07,23,31.011834,17.395892
1402/08/08,23,31.415128,17.640349
1402/08/09,23,30.493855,17.518145
1402/08/10,23,25.46667,11.743206
1402/08/11,23,23.585287,11.789853
1402/08/12,23,25.237563,11.741358
1402/08/13,23,25.650719,12.120303
1402/08/14,23,25.505101,11.867165
1402/08/15,23,24.894646,11.862733
1402/08/16,23,24.770442,11.704318
1402/08/17,23,26.644572,13.468483
1402/08/18,23,24.174543,11.174396
1402/08/19,23,25.48478,11.873724
1402/08/20,23,30.605343,16.840338
1402/08/21,23,25.017143,11.369433
1402/08/22,23,25.370027,11.849385
1402/08/23,23,25.655244,11.987986
1402/08/24,23,31.481944,17.971078
1402/08/25,23,31.543245,18.01283
1402/08/26,23,31.323412,17.66104
1402/08/27,23,31.568498,17.869471
1402/08/28,23,31.675706,17.930251
1402/08/29,23,31.791861,18.100165
1402/08/30,23,26.052712,12.385452
1402/09/01,23,30.98476,17.334607
1402/09/02,23,31.278179,17.686674
1402/09/03,23,22.486855,8.858693
1402/09/04,23,31.320606,17.528721
1402/09/05,23,30.556396,17.013762
1402/09/06,23,30.865118,17.962718
1402/09/07,23,24.201066,11.10073
1402/09/08,23,30.994811,18.067973
1402/09/09,23,24.250933,11.768838
1402/09/10,23,20.568439,8.030139
1402/09/11,23,25.668971,13.040258
1402/09/12,23,29.254574,16.601424
1402/09/13,23,30.094473,17.377789
1402/09/14,23,27.138176,14.876008
1402/09/15,23,29.215545,17.021798
1402/09/16,23,29.121526,17.125713
1402/09/17,23,29.659518,17.763895
1402/09/18,23,22.934815,10.946334
1402/09/19,23,29.335529,17.193098
1402/09/20,23,29.306714,17.494174
1402/09/21,23,29.19686,17.721543
1402/09/22,23,25.934416,14.512859
1402/09/23,23,32.610001,21.0516
1402/09/24,23,24.904015,13.443359
1402/09/25,23,28.874333,17.279278
1402/09/26,23,28.761747,17.174022
1402/09/27,23,29.003785,17.406286
1402/09/28,23,29.602846,18.032227
1402/09/29,23,28.855153,17.252767
1402/09/30,23,22.79821,11.413308
1402/10/01,23,23.147731,11.867904
1402/10/02,23,28.981954,17.746113
1402/10/03,23,23.903017,12.285969
1402/10/04,23,29.122843,17.60354
1402/10/05,23,33.681159,22.227834
1402/10/06,23,29.319019,17.381855
1402/10/07,23,34.715379,22.560731
1402/10/08,23,19.274826,7.183711
1402/10/09,23,27.304733,15.484863
1402/10/10,23,24.695245,11.976116
1402/10/11,23,30.768416,18.034627
1402/10/12,23,29.165328,17.506738
1402/10/13,23,30.05917,17.550195
1402/10/14,23,28.821438,16.295357
1402/10/15,23,25.602949,13.040213
1402/10/16,23,30.513971,17.579802
1402/10/17,23,31.024292,17.943505
1402/10/18,23,31.072157,18.054905
1402/10/19,23,30.471539,17.300337
1402/10/20,23,24.665882,11.844121
1402/10/21,23,24.631815,17.743203
1402/10/22,23,21.676343,17.602801
1402/10/23,23,18.501635,14.662681
1402/10/24,23,17.12246,12.899856
1402/10/25,23,21.283898,17.283665
1402/10/26,23,20.40517,16.803251
1402/10/27,23,10.769403,6.913345
1402/10/28,23,17.951808,17.944476
1402/10/29,23,17.091837,17.13338
1402/10/30,23,20.678091,17.247226
1402/11/01,23,20.87141,17.352573
1402/11/02,23,20.181078,16.114867
1402/11/03,23,23.837902,18.092913
1402/11/04,23,28.71225,17.513065
1402/11/05,23,29.131831,17.248426
1402/11/06,23,24.440457,11.865503
1402/11/07,23,30.322529,17.740245
1402/11/08,23,23.735045,11.819873
1402/11/09,23,24.283601,11.728196
1402/11/10,23,30.945148,17.656653
1402/11/11,23,29.67406,17.775994
1402/11/12,23,29.754908,17.6809
1402/11/13,23,24.491669,12.373675
1402/11/14,23,26.785237,14.960479
1402/11/15,23,29.039971,17.29341
1402/11/16,23,26.506079,14.534703
1402/11/17,23,30.337946,18.183297
1402/11/18,23,29.973819,17.733642
1402/11/19,23,23.933855,11.710785
1402/11/20,23,26.445532,14.202912
1402/11/21,23,24.840107,12.245605
1402/11/22,23,23.88606,11.557914
1402/11/23,23,30.110991,17.193927
1402/11/24,23,30.06963,17.191665
1402/11/25,23,30.279827,17.707317
1402/11/26,23,30.989782,17.984748
1402/11/27,23,30.296669,17.660624
1402/11/28,23,25.029867,11.558099
1402/11/29,23,30.779387,17.840331
1402/11/30,23,30.146906,17.491313
1402/12/01,23,30.95386,18.171197
1402/12/02,23,30.80586,17.683531
1402/12/03,23,30.685199,17.736368
1402/12/04,23,30.699776,17.443047
1402/12/05,23,18.912698,6.772712
1402/12/06,23,12.805119,7.934952
1402/12/07,23,17.086613,11.827907
1402/12/08,23,22.600366,17.361209
1402/12/09,23,18.058086,12.811599
1402/12/10,23,19.629009,15.223133
1402/12/11,23,11.738749,6.399403
1402/12/12,23,26.325802,12.741627
1402/12/13,23,29.653117,16.601655
1402/12/14,23,23.366265,17.350032
1402/12/15,23,23.814017,17.629173
1402/12/16,23,20.046938,13.578633
1402/12/17,23,25.467138,12.046686
1402/12/18,23,24.41428,11.301726
1402/12/19,23,20.297174,6.822962
1402/12/20,23,25.816824,11.621739
1402/12/21,23,21.616483,7.460496
1402/12/22,23,25.590188,11.661459
1402/12/23,23,32.294569,17.889331
1402/12/24,23,30.359753,15.873876
1402/12/25,23,28.918058,14.517708
1402/12/26,23,30.618805,16.216011
1402/12/27,23,26.346179,12.766891
1402/12/28,23,17.082942,2.736352
1402/12/29,23,26.609796,12.158129
1399/01/01,23,24.03528,12.762784
1399/01/02,23,24.06738,12.851088
1399/01/03,23,21.87246,10.74414
1399/01/04,23,23.561152,12.457268
1399/01/05,23,17.193412,6.131068
1399/01/06,23,23.121056,11.799688
1399/01/07,23,23.816,12.494632
1399/01/08,23,18.173696,6.79368
1399/01/09,23,18.220584,7.253544
1399/01/10,23,22.692188,11.534544
1399/01/11,23,20.001896,9.095944
1399/01/12,23,24.163076,12.949228
1399/01/13,23,15.525548,4.358128
1399/01/14,23,24.081536,12.960544
1399/01/15,23,24.137312,12.899028
1399/01/16,23,25.409072,14.04616
1399/01/17,23,18.876316,7.501188
1399/01/18,23,26.254856,15.084992
1399/01/19,23,29.376744,18.253312
1399/01/20,23,30.359016,19.189152
1399/01/21,23,34.221392,22.966
1399/01/22,23,34.041088,22.920096
1399/01/23,23,34.004484,23.005676
1399/01/24,23,28.146456,17.064564
1399/01/25,23,22.869484,12.251884
1399/01/26,23,29.210808,18.41482
1399/01/27,23,33.216984,22.105768
1399/01/28,23,18.01006,18.01006
1399/01/29,23,16.804908,13.322724
1399/01/30,23,29.484296,18.377968
1399/01/31,23,28.952608,17.787632
1399/02/01,23,34.598464,23.299088
1399/02/02,23,30.912291,19.759535
1399/02/03,23,32.998357,22.195041
1399/02/04,23,34.076924,23.009692
1399/02/05,23,28.603669,17.756365
1399/02/06,23,23.918042,12.79705
1399/02/07,23,28.941406,17.65425
1399/02/08,23,23.094689,11.829525
1399/02/09,23,28.510245,17.125341
1399/02/10,23,16.862546,7.18819
1399/02/11,23,34.510415,23.362543
1399/02/12,23,28.723227,17.841715
1399/02/13,23,24.405646,13.116046
1399/02/14,23,30.026145,18.655905
1399/02/15,23,34.687824,23.466646
1399/02/16,23,29.455197,18.375749
1399/02/17,23,34.911777,23.639282
1399/02/18,23,29.62608,18.546632
1399/02/19,23,28.657057,17.61915
1399/02/20,23,26.573896,23.11615
1399/02/21,23,34.138636,23.186257
1399/02/22,23,19.548778,8.508428
1399/02/23,23,29.98329,18.913617
1399/02/24,23,34.572252,23.505024
1399/02/25,23,25.814735,14.466488
1399/02/26,23,24.381818,13.121542
1399/02/27,23,27.170343,16.034692
1399/02/28,23,34.056259,22.842412
1399/02/29,23,20.963679,9.996638
1399/02/30,23,29.372631,18.329839
1399/02/31,23,22.968431,11.818118
1399/03/01,23,29.412733,18.267306
1399/03/02,23,24.211578,12.948858
1399/03/03,23,28.4269,17.188616
1399/03/04,23,23.339172,12.171754
1399/03/05,23,21.372486,10.339467
1399/03/06,23,18.686052,7.323142
1399/03/07,23,23.907194,12.737332
1399/03/08,23,28.715197,17.484244
1399/03/09,23,18.133891,6.893163
1399/03/10,23,18.346392,7.108107
1399/03/11,23,13.00845,1.850807
1399/03/12,23,16.907673,5.713374
1399/03/13,23,22.33173,11.264501
1399/03/14,23,23.81809,12.614018
1399/03/15,23,25.822362,14.613401
1399/03/16,23,21.698832,10.587617
1399/03/17,23,34.34788,23.275763
1399/03/18,23,29.586625,18.526726
1399/03/19,23,34.300527,23.355479
1399/03/20,23,29.413928,18.239179
1399/03/21,23,29.449549,18.282131
1399/03/22,23,16.071643,12.650552
1399/03/23,23,29.793258,18.572079
1399/03/24,23,25.099355,13.790205
1399/03/25,23,29.655539,18.517444
1399/03/26,23,27.854169,16.564568
1399/03/27,23,29.869193,18.569817
1399/03/28,23,23.868914,12.620855
1399/03/29,23,30.047844,18.8902
1399/03/30,23,29.902897,18.625515
1399/03/31,23,18.793844,7.538455
1399/04/01,23,11.081891,29.924799
1399/04/02,23,11.052568,29.528813
1399/04/03,23,11.037905,29.539644
1399/04/04,23,11.160088,29.625804
1399/04/05,23,11.059899,29.476012
1399/04/06,23,11.042794,23.318278
1399/04/07,23,10.954822,34.543209
1399/04/08,23,10.996365,29.466699
1399/04/09,23,11.277382,34.4968
1399/04/10,23,11.191855,34.905126
1399/04/11,23,5.002124,23.373114
1399/04/12,23,10.429441,33.667887
1399/04/13,23,10.424553,33.370834
1399/04/14,23,10.517411,28.281627
1399/04/15,23,4.576931,22.48529
1399/04/16,23,2.871273,20.907471
1399/04/17,23,1.124073,19.223776
1399/04/18,23,1.058094,19.296813
1399/04/19,23,1.703214,19.427202
1399/04/20,23,1.094749,15.952837
1399/04/21,23,0.83328,18.964943
1399/04/22,23,0.869936,19.319441
1399/04/23,23,0.874822,19.126749
1399/04/24,23,0.889483,24.021381
1399/04/25,23,0.916363,14.134062
1399/04/26,23,0.0,18.134711
1399/04/27,23,0.740422,18.95166
1399/04/28,23,1.803404,19.974554
1399/04/29,23,2.849279,25.949172
1399/04/30,23,2.519389,25.592631
1399/04/31,23,5.791419,21.115374
1399/05/01,23,8.142196,26.544362
1399/05/02,23,10.666472,33.728724
1399/05/03,23,11.001252,34.520916
1399/05/04,23,10.754444,33.998433
1399/05/05,23,11.485091,30.053244
1399/05/06,23,11.761222,24.929643
1399/05/07,23,11.580393,19.833419
1399/05/08,23,11.304261,18.89703
1399/05/09,23,11.472873,12.995815
1399/05/10,23,11.822313,18.293671
1399/05/11,23,11.705019,18.310867
1399/05/12,23,10.686022,21.925029
1399/05/13,23,3.714328,14.889923
1399/05/14,23,10.935273,18.678097
1399/05/15,23,10.930386,16.725877
1399/05/16,23,11.189411,17.532328
1399/05/17,23,11.248059,16.938342
1399/05/18,23,11.015913,16.640844
1399/05/19,23,11.059899,17.244635
1399/05/20,23,10.927942,17.583299
1399/05/21,23,11.091666,17.467929
1399/05/22,23,10.783767,16.919822
1399/05/23,23,10.927942,17.184494
1399/05/24,23,11.382459,17.872521
1399/05/25,23,11.433776,16.770744
1399/05/26,23,11.453324,29.279335
1399/05/27,23,11.494865,29.819441
1399/05/28,23,4.288582,22.802931
1399/05/29,23,11.040349,29.444316
1399/05/30,23,11.184524,29.615555
1399/05/31,23,11.023244,29.322465
1399/06/01,23,11.377571,29.476304
1399/06/02,23,11.536407,29.29896
1399/06/03,23,11.296931,29.110842
1399/06/04,23,11.284713,29.481725
1399/06/05,23,11.406895,29.005169
1399/06/06,23,11.421557,29.243689
1399/06/07,23,11.467985,29.568102
1399/06/08,23,11.406895,24.523126
1399/06/09,23,11.377571,29.93016
1399/06/10,23,11.333586,29.603573
1399/06/11,23,11.428888,29.826251
1399/06/12,23,11.392233,30.390966
1399/06/13,23,11.543739,23.84541
1399/06/14,23,11.585281,23.804835
1399/06/15,23,11.53152,29.823164
1399/06/16,23,11.475317,29.796013
1399/06/17,23,11.416669,29.765077
1399/06/18,23,11.485092,22.88593
1399/06/19,23,11.516858,29.862262
1399/06/20,23,11.492421,29.722686
1399/06/21,23,11.55107,24.713763
1399/06/22,23,11.431331,29.920879
1399/06/23,23,11.358022,31.718697
1399/06/24,23,11.55107,24.507779
1399/06/25,23,11.514415,29.885684
1399/06/26,23,11.433776,29.158875
1399/06/27,23,10.216844,27.755355
1399/06/28,23,11.441106,34.477633
1399/06/29,23,11.411782,29.315013
